bank_transaction_id,booking_date,value_date,amount,currency,transaction_type,payer_name,payer_reference,bank_description,scenario_type,is_reversal,original_bank_transaction_id
BTX-0000279,2025-03-24,2025-03-24,4444.62,GBP,credit,ClearWater Limited,,ClearWater Limited,missing_reference,False,
BTX-0001741,2025-03-24,2025-03-24,2141.81,GBP,unexpected_credit,Unknown Sender,PAYMENT,Unknown Sender PAYMENT,unexpected_receipt,False,
BTX-0000962,2025-03-24,2025-03-24,1142.28,GBP,credit,BrightPath Partners,PAY INV,BrightPath Partners PAY INV,truncated_reference,False,
BTX-0001197,2025-03-24,2025-03-24,2604.97,GBP,credit,Acme Retail,101468,Acme Retail 101468,truncated_reference,False,
BTX-0001875,2025-03-24,2025-03-24,-500.0,GBP,reversal,BrightPath LIMITED,REV INV-100113,REVERSAL BTX-0000092,reversal,True,BTX-0000092
BTX-0001468,2025-03-24,2025-03-24,3398.8,GBP,credit,ClearWater Limited,INV-101790,ClearWater Limited INV-101790,clean_reference,False,
BTX-0001028,2025-03-24,2025-03-24,2089.37,GBP,credit,BrightPath Services,INV-101271,BrightPath Services INV-101271,clean_reference,False,
BTX-0000435,2025-03-24,2025-03-24,99.0,GBP,credit,BlueRock Distribution,,BlueRock Distribution,missing_reference,False,
BTX-0000134,2025-03-24,2025-03-24,2953.0,GBP,credit,ClearWater Group,C0013-INV-100160,ClearWater Group C0013-INV-100160,clean_reference,False,
BTX-0001580,2025-03-24,2025-03-24,188.84,GBP,credit,Vertex Partners,INV-101931,Vertex Partners INV-101931,clean_reference,False,
BTX-0001390,2025-03-24,2025-03-24,2962.13,GBP,credit,BLUEROCK LTD,PAY INV-101697,BLUEROCK LTD PAY INV-101697,clean_reference,False,
BTX-0001267,2025-03-24,2025-03-24,4410.97,GBP,credit,Redwood Retail,C0017-INV-101551,Redwood Retail C0017-INV-101551,clean_reference,False,
BTX-0001857,2025-03-25,2025-03-25,-149.0,GBP,reversal,Silverline Holdings,REVERSAL,REVERSAL BTX-0000834,reversal,True,BTX-0000834
BTX-0001061,2025-03-25,2025-03-25,500.0,GBP,credit,Silverline Retail,C0005-INV-101311,Silverline Retail C0005-INV-101311,clean_reference,False,
BTX-0000924,2025-03-25,2025-03-25,1328.28,GBP,credit,ClearWater Services,INV-101144,ClearWater Services INV-101144,clean_reference,False,
BTX-0000218,2025-03-25,2025-03-25,199.0,GBP,credit,Harbour Solutions,INV-100263,Harbour Solutions INV-100263,clean_reference,False,
BTX-0001062,2025-03-25,2025-03-25,149.0,GBP,credit,Summit Holdings,PAY INV-101312,Summit Holdings PAY INV-101312,clean_reference,False,
BTX-0000474,2025-03-25,2025-03-25,2859.04,GBP,credit,Vertex Solutions,INV-1,Vertex Solutions INV-1,truncated_reference,False,
BTX-0001421,2025-03-25,2025-03-25,250.0,GBP,credit,BrightPath Limited,C0042 101738,BrightPath Limited C0042 101738,clean_reference,False,
BTX-0000740,2025-03-25,2025-03-25,1529.12,GBP,credit,Redwood Partners,C0071 100912,Redwood Partners C0071 100912,clean_reference,False,
BTX-0001424,2025-03-25,2025-03-25,1500.0,GBP,credit,Vertex Solutions,C0074 101741,Vertex Solutions C0074 101741,clean_reference,False,
BTX-0000856,2025-03-25,2025-03-25,1611.74,GBP,credit,ClearWater Services,C0008 101051,ClearWater Services C0008 101051,clean_reference,False,
BTX-0000479,2025-03-25,2025-03-25,2752.82,GBP,credit,Maple Distribution,C0022-IN,Maple Distribution C0022-IN,truncated_reference,False,
BTX-0000484,2025-03-25,2025-03-25,199.0,GBP,credit,Redwood Partners,,Redwood Partners,missing_reference,False,
BTX-0000631,2025-03-25,2025-03-25,99.0,GBP,credit,Maple Solutions,100784,Maple Solutions 100784,truncated_reference,False,
BTX-0001083,2025-03-25,2025-03-25,4560.13,GBP,credit,ACME SOLUTIONS,INV-101340,ACME SOLUTIONS INV-101340,clean_reference,False,
BTX-0001319,2025-03-25,2025-03-25,125.0,GBP,credit,Harbour Limited,,Harbour Limited,missing_reference,False,
BTX-0001192,2025-03-25,2025-03-25,199.0,GBP,credit,ACME LTD,INV-101463,ACME LTD INV-101463,clean_reference,False,
BTX-0000614,2025-03-25,2025-03-25,3994.01,GBP,credit,CLEARWATER LIMITED,,CLEARWATER LIMITED,missing_reference,False,
BTX-0001193,2025-03-25,2025-03-25,2500.0,GBP,credit,Silverline Trading,PAY INV-101464,Silverline Trading PAY INV-101464,clean_reference,False,
BTX-0000182,2025-03-25,2025-03-25,852.19,GBP,credit,BLUEROCK PARTNERS,,BLUEROCK PARTNERS,missing_reference,False,
BTX-0000714,2025-03-25,2025-03-25,149.0,GBP,credit,Vertex Solutions,C0074 100878,Vertex Solutions C0074 100878,clean_reference,False,
BTX-0001617,2025-03-25,2025-03-25,4474.21,GBP,credit,VERTEX SOLUTIONS,C0074-INV-101971,VERTEX SOLUTIONS C0074-INV-101971,clean_reference,False,
BTX-0000711,2025-03-26,2025-03-26,3884.98,GBP,credit,BlueRock Partners,INV-100875,BlueRock Partners INV-100875,clean_reference,False,
BTX-0001398,2025-03-26,2025-03-26,447.72,GBP,credit,ClearWater Partners,INV-101706,ClearWater Partners INV-101706,clean_reference,False,
BTX-0000949,2025-03-26,2025-03-26,2406.26,GBP,credit,BlueRock Partners,INV-101177,BlueRock Partners INV-101177,clean_reference,False,
BTX-0001718,2025-03-26,2025-03-26,299.0,GBP,unexpected_credit,Vertex Group,ADVANCE PAYMENT,Vertex Group ADVANCE PAYMENT,unexpected_receipt,False,
BTX-0001258,2025-03-26,2025-03-26,3263.03,GBP,credit,Acme Trading,C0063 101539,Acme Trading C0063 101539,clean_reference,False,
BTX-0000889,2025-03-26,2025-03-26,4951.93,GBP,credit,ACME SOLUTIONS,101095,ACME SOLUTIONS 101095,truncated_reference,False,
BTX-0000463,2025-03-26,2025-03-26,4740.42,GBP,credit,SILVERLINE LTD,C0046-INV-100568,SILVERLINE LTD C0046-INV-100568,clean_reference,False,
BTX-0001523,2025-03-26,2025-03-26,991.45,GBP,credit,BLUEROCK SOLUTIONS,0006101861,BLUEROCK SOLUTIONS 0006101861,truncated_reference,False,
BTX-0001159,2025-03-26,2025-03-26,99.0,GBP,credit,Redwood Holdings,,Redwood Holdings,missing_reference,False,
BTX-0000883,2025-03-26,2025-03-26,1660.62,GBP,credit,VERTEX SOLUTIONS,C0074 101088,VERTEX SOLUTIONS C0074 101088,clean_reference,False,
BTX-0000867,2025-03-26,2025-03-26,2769.36,GBP,credit,BRIGHTPATH DISTRIBUTION,PAY INV-101069,BRIGHTPATH DISTRIBUTION PAY INV-101069,clean_reference,False,
BTX-0001195,2025-03-26,2025-03-26,800.48,GBP,credit,BlueRock LIMITED,C0048 101466,BlueRock LIMITED C0048 101466,truncated_reference,False,
BTX-0001613,2025-03-26,2025-03-26,1334.26,GBP,credit,Summit Services,C0058 101967,Summit Services C0058 101967,clean_reference,False,
BTX-0000420,2025-03-26,2025-03-26,3825.49,GBP,credit,MAPLE TRADING,PAY INV-100506,MAPLE TRADING PAY INV-100506,clean_reference,False,
BTX-0001586,2025-03-26,2025-03-26,3528.15,GBP,credit,Summit Holdings,101937,Summit Holdings 101937,truncated_reference,False,
BTX-0001222,2025-03-26,2025-03-26,500.0,GBP,credit,Acme Group,C0066 101495,Acme Group C0066 101495,clean_reference,False,
BTX-0000206,2025-03-26,2025-03-26,4478.46,GBP,credit,BlueRock LIMITED,C0048 100244,BlueRock LIMITED C0048 100244,clean_reference,False,
BTX-0000558,2025-03-26,2025-03-26,277.56,GBP,credit,Redwood Group,100695,Redwood Group 100695,truncated_reference,False,
BTX-0000470,2025-03-26,2025-03-26,3263.44,GBP,credit,CLEARWATER LIMITED,C0021 100576,CLEARWATER LIMITED C0021 100576,clean_reference,False,
BTX-0001119,2025-03-26,2025-03-26,4144.92,GBP,credit,REDWOOD TRADING,C0068 101379,REDWOOD TRADING C0068 101379,clean_reference,False,
BTX-0001784,2025-03-26,2025-03-26,1500.0,GBP,unexpected_credit,Legacy Payer,TRANSFER,Legacy Payer TRANSFER,unexpected_receipt,False,
BTX-0000076,2025-03-26,2025-03-26,999.0,GBP,credit,MAPLE SERVICES,PAY INV-100091,MAPLE SERVICES PAY INV-100091,clean_reference,False,
BTX-0000073,2025-03-26,2025-03-26,2334.17,GBP,credit,SUMMIT TRADING,C0012-INV-100088,SUMMIT TRADING C0012-INV-100088,clean_reference,False,
BTX-0001818,2025-03-26,2025-03-26,4174.96,GBP,unexpected_credit,Maple Trading,,Maple Trading,unexpected_receipt,False,
BTX-0001826,2025-03-26,2025-03-26,4807.02,GBP,unexpected_credit,Vertex Solutions,,Vertex Solutions,unexpected_receipt,False,
BTX-0001077,2025-03-26,2025-03-26,2293.48,GBP,credit,Vertex Group,INV-101334,Vertex Group INV-101334,clean_reference,False,
BTX-0001801,2025-03-26,2025-03-26,250.0,GBP,unexpected_credit,Silverline Ltd,C0046,Silverline Ltd C0046,unexpected_receipt,False,
BTX-0001073,2025-03-26,2025-03-26,3353.57,GBP,credit,Acme Partners,C0027-INV-101327,Acme Partners C0027-INV-101327,clean_reference,False,
BTX-0000025,2025-03-26,2025-03-26,3772.45,GBP,credit,BrightPath Limited,C0042-INV-100028,BrightPath Limited C0042-INV-100028,clean_reference,False,
BTX-0001075,2025-03-26,2025-03-26,4791.81,GBP,credit,VERTEX SOLUTIONS,C0074-INV-101330,VERTEX SOLUTIONS C0074-INV-101330,clean_reference,False,
BTX-0001757,2025-03-26,2025-03-26,1200.0,GBP,unexpected_credit,Acme Solutions,ON ACCOUNT,Acme Solutions ON ACCOUNT,unexpected_receipt,False,
BTX-0001765,2025-03-26,2025-03-26,1515.11,GBP,unexpected_credit,Third Party Receipt,TRANSFER,Third Party Receipt TRANSFER,unexpected_receipt,False,
BTX-0000903,2025-03-27,2025-03-27,1508.36,GBP,credit,Summit Retail,,Summit Retail,missing_reference,False,
BTX-0000245,2025-03-27,2025-03-27,750.0,GBP,credit,Summit Retail,100297,Summit Retail 100297,truncated_reference,False,
BTX-0001050,2025-03-27,2025-03-27,3720.09,GBP,credit,ClearWater Distribution,C0051-INV-101299,ClearWater Distribution C0051-INV-101299,clean_reference,False,
BTX-0000248,2025-03-27,2025-03-27,3640.35,GBP,credit,Acme Holdings,C0015 ,Acme Holdings C0015 ,truncated_reference,False,
BTX-0001804,2025-03-27,2025-03-27,2723.72,GBP,unexpected_credit,Third Party Receipt,TRANSFER,Third Party Receipt TRANSFER,unexpected_receipt,False,
BTX-0001874,2025-03-27,2025-03-27,-149.0,GBP,reversal,REDWOOD HOLDINGS,REVERSAL,REVERSAL BTX-0000101,reversal,True,BTX-0000101
BTX-0001525,2025-03-27,2025-03-27,3907.89,GBP,credit,MAPLE DISTRIBUTION,C0022-101863,MAPLE DISTRIBUTION C0022-101863,truncated_reference,False,
BTX-0001219,2025-03-27,2025-03-27,3200.48,GBP,credit,HARBOUR GROUP,,HARBOUR GROUP,missing_reference,False,
BTX-0001053,2025-03-27,2025-03-27,2052.0,GBP,credit,BlueRock Services,PAY 101303,BlueRock Services PAY 101303,truncated_reference,False,
BTX-0001858,2025-03-27,2025-03-27,-826.16,GBP,reversal,Silverline Group,REVERSAL,REVERSAL BTX-0001576,reversal,True,BTX-0001576
BTX-0001014,2025-03-27,2025-03-27,483.61,GBP,credit,IronBridge Distribution,101250,IronBridge Distribution 101250,truncated_reference,False,
BTX-0001196,2025-03-27,2025-03-27,399.0,GBP,credit,REDWOOD TRADING,INV-101467,REDWOOD TRADING INV-101467,clean_reference,False,
BTX-0000827,2025-03-27,2025-03-27,935.45,GBP,credit,BrightPath Services,,BrightPath Services,missing_reference,False,
BTX-0001324,2025-03-27,2025-03-27,108.86,GBP,credit,BlueRock Services,C0052 101617,BlueRock Services C0052 101617,clean_reference,False,
BTX-0000503,2025-03-27,2025-03-27,836.91,GBP,credit,Harbour Group,INV-100626,Harbour Group INV-100626,clean_reference,False,
BTX-0000238,2025-03-27,2025-03-27,1114.96,GBP,credit,Summit Trading,INV-100288,Summit Trading INV-100288,clean_reference,False,
BTX-0001640,2025-03-27,2025-03-27,125.0,GBP,credit,Northstar Trading,INV-102000,Northstar Trading INV-102000,clean_reference,False,
BTX-0001308,2025-03-27,2025-03-27,199.0,GBP,credit,Northstar Services,C0025-INV-101597,Northstar Services C0025-INV-101597,clean_reference,False,
BTX-0001758,2025-03-27,2025-03-27,2662.13,GBP,unexpected_credit,Silverline Holdings,,Silverline Holdings,unexpected_receipt,False,
BTX-0000943,2025-03-27,2025-03-27,615.19,GBP,credit,Maple Distribution,PAY INV-101169,Maple Distribution PAY INV-101169,clean_reference,False,
BTX-0000567,2025-03-27,2025-03-27,4290.12,GBP,credit,Maple Services,C0059-INV-100704,Maple Services C0059-INV-100704,clean_reference,False,
BTX-0001774,2025-03-27,2025-03-27,960.21,GBP,unexpected_credit,IronBridge Services,ADVANCE PAYMENT,IronBridge Services ADVANCE PAYMENT,unexpected_receipt,False,
BTX-0001429,2025-03-28,2025-03-28,3412.55,GBP,credit,ClearWater Partners,PAY INV,ClearWater Partners PAY INV,truncated_reference,False,
BTX-0001747,2025-03-28,2025-03-28,1500.0,GBP,unexpected_credit,Acme Limited,C0020,Acme Limited C0020,unexpected_receipt,False,
BTX-0000823,2025-03-28,2025-03-28,1465.28,GBP,credit,SILVERLINE TRADING,C0057-INV-101011,SILVERLINE TRADING C0057-INV-101011,clean_reference,False,
BTX-0001469,2025-03-28,2025-03-28,1383.53,GBP,credit,Vertex Holdings,INV-101791,Vertex Holdings INV-101791,clean_reference,False,
BTX-0000772,2025-03-28,2025-03-28,299.0,GBP,credit,Vertex Solutions,INV-1,Vertex Solutions INV-1,truncated_reference,False,
BTX-0000881,2025-03-28,2025-03-28,1500.0,GBP,credit,NORTHSTAR LIMITED,C0056-INV-101086,NORTHSTAR LIMITED C0056-INV-101086,clean_reference,False,
BTX-0000299,2025-03-28,2025-03-28,3784.21,GBP,credit,BlueRock Solutions,INV-100361,BlueRock Solutions INV-100361,clean_reference,False,
BTX-0000694,2025-03-28,2025-03-28,4792.07,GBP,credit,BrightPath Solutions,PAY INV-100854,BrightPath Solutions PAY INV-100854,clean_reference,False,
BTX-0000569,2025-03-28,2025-03-28,50.84,GBP,credit,Harbour Distribution,100706,Harbour Distribution 100706,truncated_reference,False,
BTX-0001542,2025-03-28,2025-03-28,594.68,GBP,credit,IronBridge Limited,INV-101884,IronBridge Limited INV-101884,clean_reference,False,
BTX-0001345,2025-03-28,2025-03-28,125.0,GBP,credit,Acme Trading,INV-101640,Acme Trading INV-101640,clean_reference,False,
BTX-0000423,2025-03-28,2025-03-28,3220.66,GBP,credit,Silverline Group,100509,Silverline Group 100509,truncated_reference,False,
BTX-0000294,2025-03-28,2025-03-28,4182.37,GBP,credit,ClearWater Distribution,PAY INV-100355,ClearWater Distribution PAY INV-100355,clean_reference,False,
BTX-0000493,2025-03-28,2025-03-28,381.71,GBP,credit,NORTHSTAR TRADING,C0034-INV-100612,NORTHSTAR TRADING C0034-INV-100612,clean_reference,False,
BTX-0000045,2025-03-28,2025-03-28,199.0,GBP,credit,Acme Trading,,Acme Trading,missing_reference,False,
BTX-0000563,2025-03-28,2025-03-28,826.79,GBP,credit,BrightPath Distribution,INV-100700,BrightPath Distribution INV-100700,clean_reference,False,
BTX-0000695,2025-03-28,2025-03-28,4927.54,GBP,credit,Redwood Group,,Redwood Group,missing_reference,False,
BTX-0001532,2025-03-28,2025-03-28,99.0,GBP,credit,BRIGHTPATH SERVICES,101872,BRIGHTPATH SERVICES 101872,truncated_reference,False,
BTX-0001166,2025-03-28,2025-03-28,125.0,GBP,credit,Harbour Distribution,101430,Harbour Distribution 101430,truncated_reference,False,
BTX-0000898,2025-03-28,2025-03-28,4241.68,GBP,credit,IRONBRIDGE SERVICES,C0024-INV-101107,IRONBRIDGE SERVICES C0024-INV-101107,clean_reference,False,
BTX-0001054,2025-03-28,2025-03-28,584.78,GBP,credit,Acme Trading,INV-101304,Acme Trading INV-101304,clean_reference,False,
BTX-0001407,2025-03-28,2025-03-28,2231.62,GBP,credit,Northstar Services,,Northstar Services,missing_reference,False,
BTX-0001349,2025-03-28,2025-03-28,3789.21,GBP,credit,ACME RETAIL,,ACME RETAIL,missing_reference,False,
BTX-0000235,2025-03-28,2025-03-28,250.0,GBP,credit,IronBridge Ltd,PAY INV-100284,IronBridge Ltd PAY INV-100284,clean_reference,False,
BTX-0001072,2025-03-28,2025-03-28,999.0,GBP,credit,BLUEROCK DISTRIBUTION,INV-101325,BLUEROCK DISTRIBUTION INV-101325,clean_reference,False,
BTX-0001069,2025-03-28,2025-03-28,4351.25,GBP,credit,Silverline Holdings,C0040 101322,Silverline Holdings C0040 101322,clean_reference,False,
BTX-0000793,2025-03-28,2025-03-28,4350.32,GBP,credit,Vertex Limited,C0007 100972,Vertex Limited C0007 100972,clean_reference,False,
BTX-0001108,2025-03-29,2025-03-29,3702.04,GBP,credit,Silverline LIMITED,INV-101367,Silverline LIMITED INV-101367,clean_reference,False,
BTX-0001572,2025-03-29,2025-03-29,1469.51,GBP,credit,Redwood Services,101921,Redwood Services 101921,truncated_reference,False,
BTX-0001477,2025-03-29,2025-03-29,1758.61,GBP,credit,MAPLE DISTRIBUTION,,MAPLE DISTRIBUTION,missing_reference,False,
BTX-0000187,2025-03-29,2025-03-29,2012.45,GBP,credit,SUMMIT SERVICES,PAY INV-100222,SUMMIT SERVICES PAY INV-100222,clean_reference,False,
BTX-0000348,2025-03-29,2025-03-29,4304.57,GBP,credit,SUMMIT RETAIL,C0043-INV-100424,SUMMIT RETAIL C0043-INV-100424,clean_reference,False,
BTX-0000308,2025-03-29,2025-03-29,1886.83,GBP,credit,Summit Retail,PAY INV-100372,Summit Retail PAY INV-100372,clean_reference,False,
BTX-0000753,2025-03-29,2025-03-29,3117.69,GBP,credit,Silverline Group,INV-100926,Silverline Group INV-100926,clean_reference,False,
BTX-0000023,2025-03-29,2025-03-29,721.71,GBP,credit,Maple Trading,C0073 100026,Maple Trading C0073 100026,clean_reference,False,
BTX-0000307,2025-03-29,2025-03-29,199.0,GBP,credit,BrightPath Distribution,INV-100371,BrightPath Distribution INV-100371,clean_reference,False,
BTX-0000747,2025-03-29,2025-03-29,399.0,GBP,credit,IronBridge Distribution,100920,IronBridge Distribution 100920,truncated_reference,False,
BTX-0001472,2025-03-29,2025-03-29,376.5,GBP,credit,Northstar Holdings,C0016 101795,Northstar Holdings C0016 101795,clean_reference,False,
BTX-0001188,2025-03-29,2025-03-29,1500.0,GBP,credit,BlueRock Solutions,,BlueRock Solutions,missing_reference,False,
BTX-0000390,2025-03-29,2025-03-29,999.0,GBP,credit,Maple Distribution,C0022 100473,Maple Distribution C0022 100473,clean_reference,False,
BTX-0000282,2025-03-29,2025-03-29,3798.89,GBP,credit,BlueRock Ltd,PAY INV-100341,BlueRock Ltd PAY INV-100341,clean_reference,False,
BTX-0000613,2025-03-29,2025-03-29,202.55,GBP,credit,BlueRock Partners,C0037-INV-100764,BlueRock Partners C0037-INV-100764,clean_reference,False,
BTX-0001284,2025-03-29,2025-03-29,4405.69,GBP,credit,IronBridge Limited,C0002-INV-101569,IronBridge Limited C0002-INV-101569,clean_reference,False,
BTX-0000269,2025-03-29,2025-03-29,99.0,GBP,credit,Harbour Solutions,C0023-INV-100325,Harbour Solutions C0023-INV-100325,clean_reference,False,
BTX-0000655,2025-03-29,2025-03-29,399.0,GBP,credit,REDWOOD SERVICES,0044100810,REDWOOD SERVICES 0044100810,truncated_reference,False,
BTX-0001191,2025-03-29,2025-03-29,1200.0,GBP,credit,Harbour Distribution,INV-101460,Harbour Distribution INV-101460,clean_reference,False,
BTX-0000208,2025-03-29,2025-03-29,299.0,GBP,credit,IRONBRIDGE SERVICES,,IRONBRIDGE SERVICES,missing_reference,False,
BTX-0000212,2025-03-29,2025-03-29,2670.83,GBP,credit,BLUEROCK LTD,INV-100255,BLUEROCK LTD INV-100255,clean_reference,False,
BTX-0000783,2025-03-30,2025-03-30,399.0,GBP,credit,Harbour Limited,,Harbour Limited,missing_reference,False,
BTX-0000578,2025-03-30,2025-03-30,2545.78,GBP,credit,NORTHSTAR HOLDINGS,C0016-IN,NORTHSTAR HOLDINGS C0016-IN,truncated_reference,False,
BTX-0001116,2025-03-30,2025-03-30,4619.41,GBP,credit,Maple Holdings,PAY INV-101375,Maple Holdings PAY INV-101375,clean_reference,False,
BTX-0000131,2025-03-30,2025-03-30,399.0,GBP,credit,Maple Services,C0059 100157,Maple Services C0059 100157,clean_reference,False,
BTX-0000377,2025-03-30,2025-03-30,2144.04,GBP,credit,CLEARWATER PARTNERS,C0050-INV-100456,CLEARWATER PARTNERS C0050-INV-100456,clean_reference,False,
BTX-0000707,2025-03-30,2025-03-30,299.0,GBP,credit,ClearWater Group,PAY INV-100871,ClearWater Group PAY INV-100871,clean_reference,False,
BTX-0000011,2025-03-30,2025-03-30,2548.65,GBP,credit,SUMMIT HOLDINGS,100012,SUMMIT HOLDINGS 100012,truncated_reference,False,
BTX-0000379,2025-03-30,2025-03-30,149.0,GBP,credit,Harbour Solutions,C0023 100458,Harbour Solutions C0023 100458,clean_reference,False,
BTX-0000386,2025-03-30,2025-03-30,3693.14,GBP,credit,Silverline Trading,C0057-INV-100467,Silverline Trading C0057-INV-100467,clean_reference,False,
BTX-0000168,2025-03-30,2025-03-30,1851.29,GBP,credit,Silverline Trading,C0057-INV-100199,Silverline Trading C0057-INV-100199,clean_reference,False,
BTX-0001488,2025-03-30,2025-03-30,1258.92,GBP,credit,Maple Ltd,C0001 101814,Maple Ltd C0001 101814,clean_reference,False,
BTX-0001151,2025-03-30,2025-03-30,4612.41,GBP,credit,Acme Solutions,,Acme Solutions,missing_reference,False,
BTX-0000034,2025-03-30,2025-03-30,391.34,GBP,credit,BlueRock Solutions,INV-1,BlueRock Solutions INV-1,truncated_reference,False,
BTX-0001095,2025-03-30,2025-03-30,326.83,GBP,credit,Northstar Distribution,C0036-INV-101354,Northstar Distribution C0036-INV-101354,clean_reference,False,
BTX-0000079,2025-03-30,2025-03-30,199.0,GBP,credit,ClearWater Solutions,INV-100096,ClearWater Solutions INV-100096,clean_reference,False,
BTX-0000897,2025-03-30,2025-03-30,1808.77,GBP,credit,Acme Group,C0066 101106,Acme Group C0066 101106,clean_reference,False,
BTX-0000891,2025-03-30,2025-03-30,1624.73,GBP,credit,BrightPath Partners,0031101099,BrightPath Partners 0031101099,truncated_reference,False,
