payment_record_id,invoice_id,customer_id,customer_code,customer_name,invoice_number,expected_amount,currency,invoice_date,due_date,expected_payment_date,expected_reference,reference_quality_hint,scenario_type
PAYREC-001259,INVREC-001259,CUST-00039,C0039,Acme Solutions,INV-101259,3286.37,GBP,2025-03-23,2025-04-22,2025-04-21,C0039-INV-101259,medium,matched
PAYREC-001260,INVREC-001260,CUST-00037,C0037,BlueRock Partners,INV-101260,3241.69,GBP,2025-02-23,2025-03-09,2025-03-10,C0037 101260,high,unmatched_expected
PAYREC-001261,INVREC-001261,CUST-00004,C0004,Acme Distribution,INV-101261,4854.6,GBP,2025-01-16,2025-02-15,2025-02-18,C0004 101261,medium,matched
PAYREC-001262,INVREC-001262,CUST-00047,C0047,Acme Ltd,INV-101262,1326.66,GBP,2025-03-16,2025-04-15,2025-04-20,C0047-INV-101262,medium,unmatched_expected
PAYREC-001263,INVREC-001263,CUST-00061,C0061,BlueRock Distribution,INV-101263,3678.14,GBP,2025-03-30,2025-04-29,2025-04-30,C0061 101263,high,unmatched_expected
PAYREC-001264,INVREC-001264,CUST-00003,C0003,Redwood Ltd,INV-101264,299.0,GBP,2025-02-03,2025-02-17,2025-02-18,PAY INV-101264,high,matched
PAYREC-001265,INVREC-001265,CUST-00060,C0060,BrightPath Ltd,INV-101265,250.0,GBP,2025-03-30,2025-04-13,2025-04-13,PAY INV-101265,low,unmatched_expected
PAYREC-001266,INVREC-001266,CUST-00047,C0047,Acme Ltd,INV-101266,291.14,GBP,2025-02-23,2025-03-25,2025-03-31,PAY INV-101266,medium,matched
PAYREC-001267,INVREC-001267,CUST-00038,C0038,Redwood Holdings,INV-101267,199.0,GBP,2025-03-09,2025-04-08,2025-04-09,C0038 101267,medium,matched
PAYREC-001268,INVREC-001268,CUST-00024,C0024,IronBridge Services,INV-101268,299.0,GBP,2025-01-13,2025-02-12,2025-02-13,C0024 101268,medium,matched
PAYREC-001269,INVREC-001269,CUST-00041,C0041,Summit Holdings,INV-101269,1500.0,GBP,2025-03-29,2025-04-28,2025-05-08,C0041 101269,high,matched
PAYREC-001270,INVREC-001270,CUST-00047,C0047,Acme Ltd,INV-101270,761.4,GBP,2025-01-13,2025-02-12,2025-02-19,INV-101270,medium,unmatched_expected
PAYREC-001271,INVREC-001271,CUST-00018,C0018,BrightPath Services,INV-101271,2089.37,GBP,2025-03-08,2025-03-22,2025-03-24,INV-101271,high,matched
PAYREC-001272,INVREC-001272,CUST-00021,C0021,ClearWater Limited,INV-101272,4166.29,GBP,2025-01-14,2025-01-28,2025-01-30,PAY INV-101272,medium,unmatched_expected
PAYREC-001273,INVREC-001273,CUST-00072,C0072,BrightPath Distribution,INV-101273,4238.05,GBP,2025-03-20,2025-04-19,2025-04-19,C0072 101273,low,matched
PAYREC-001274,INVREC-001274,CUST-00071,C0071,Redwood Partners,INV-101274,500.0,GBP,2025-03-31,2025-04-30,2025-05-01,INV-101274,high,unmatched_expected
PAYREC-001275,INVREC-001275,CUST-00010,C0010,Vertex Partners,INV-101275,2423.62,GBP,2025-01-15,2025-02-14,2025-02-14,C0010-INV-101275,high,matched
PAYREC-001276,INVREC-001276,CUST-00040,C0040,Silverline Holdings,INV-101276,4454.15,GBP,2025-03-30,2025-04-29,2025-04-30,PAY INV-101276,high,matched
PAYREC-001277,INVREC-001277,CUST-00067,C0067,Harbour Group,INV-101277,1500.0,GBP,2025-02-13,2025-02-27,2025-03-05,INV-101277,high,matched
PAYREC-001278,INVREC-001278,CUST-00016,C0016,Northstar Holdings,INV-101278,3455.83,GBP,2025-01-29,2025-02-12,2025-02-13,C0016 101278,medium,matched
PAYREC-001279,INVREC-001279,CUST-00040,C0040,Silverline Holdings,INV-101279,2152.79,GBP,2025-01-17,2025-01-31,2025-02-02,PAY INV-101279,high,matched
PAYREC-001280,INVREC-001280,CUST-00015,C0015,Acme Holdings,INV-101280,2184.67,GBP,2025-01-10,2025-01-17,2025-01-20,C0015-INV-101280,medium,matched
PAYREC-001281,INVREC-001281,CUST-00026,C0026,Vertex Group,INV-101281,2986.22,GBP,2025-01-14,2025-01-21,2025-01-21,C0026 101281,medium,matched
PAYREC-001282,INVREC-001282,CUST-00061,C0061,BlueRock Distribution,INV-101282,250.0,GBP,2025-01-16,2025-03-02,2025-03-03,INV-101282,high,matched
PAYREC-001283,INVREC-001283,CUST-00002,C0002,IronBridge Limited,INV-101283,1066.74,GBP,2025-01-13,2025-02-12,2025-02-07,C0002-INV-101283,low,matched
PAYREC-001284,INVREC-001284,CUST-00026,C0026,Vertex Group,INV-101284,149.0,GBP,2025-01-24,2025-02-23,2025-02-23,PAY INV-101284,medium,matched
PAYREC-001285,INVREC-001285,CUST-00036,C0036,Northstar Distribution,INV-101285,750.0,GBP,2025-03-16,2025-04-15,2025-04-17,C0036 101285,medium,matched
PAYREC-001286,INVREC-001286,CUST-00031,C0031,BrightPath Partners,INV-101286,999.0,GBP,2025-03-06,2025-04-05,2025-04-04,C0031 101286,high,matched
PAYREC-001287,INVREC-001287,CUST-00002,C0002,IronBridge Limited,INV-101287,250.0,GBP,2025-03-09,2025-03-23,2025-03-23,C0002 101287,low,matched
PAYREC-001288,INVREC-001288,CUST-00022,C0022,Maple Distribution,INV-101288,4624.95,GBP,2025-03-10,2025-03-17,2025-03-17,PAY INV-101288,medium,matched
PAYREC-001289,INVREC-001289,CUST-00065,C0065,Silverline Group,INV-101289,2226.35,GBP,2025-03-02,2025-04-01,2025-04-11,C0065 101289,medium,unmatched_expected
PAYREC-001290,INVREC-001290,CUST-00014,C0014,Harbour Distribution,INV-101290,2149.25,GBP,2025-01-24,2025-02-23,2025-02-22,INV-101290,high,unmatched_expected
PAYREC-001291,INVREC-001291,CUST-00066,C0066,Acme Group,INV-101291,1605.69,GBP,2025-01-30,2025-03-01,2025-03-02,PAY INV-101291,high,unmatched_expected
PAYREC-001292,INVREC-001292,CUST-00060,C0060,BrightPath Ltd,INV-101292,1838.19,GBP,2025-01-15,2025-02-14,2025-02-15,PAY INV-101292,low,matched
PAYREC-001293,INVREC-001293,CUST-00037,C0037,BlueRock Partners,INV-101293,500.0,GBP,2025-03-13,2025-04-12,2025-04-14,PAY INV-101293,high,matched
PAYREC-001294,INVREC-001294,CUST-00015,C0015,Acme Holdings,INV-101294,1594.43,GBP,2025-02-19,2025-03-05,2025-03-04,C0015 101294,medium,matched
PAYREC-001295,INVREC-001295,CUST-00057,C0057,Silverline Trading,INV-101295,399.0,GBP,2025-01-29,2025-02-28,2025-02-28,INV-101295,medium,unmatched_expected
PAYREC-001296,INVREC-001296,CUST-00025,C0025,Northstar Services,INV-101296,4698.46,GBP,2025-01-09,2025-02-08,2025-02-09,C0025 101296,medium,matched
PAYREC-001297,INVREC-001297,CUST-00048,C0048,BlueRock Ltd,INV-101297,3376.87,GBP,2025-01-23,2025-01-30,2025-01-30,C0048-INV-101297,high,matched
PAYREC-001298,INVREC-001298,CUST-00051,C0051,ClearWater Distribution,INV-101298,640.13,GBP,2025-02-26,2025-03-28,2025-03-31,PAY INV-101298,high,matched
PAYREC-001299,INVREC-001299,CUST-00051,C0051,ClearWater Distribution,INV-101299,3720.09,GBP,2025-02-21,2025-03-23,2025-03-26,C0051-INV-101299,high,matched
PAYREC-001300,INVREC-001300,CUST-00022,C0022,Maple Distribution,INV-101300,199.0,GBP,2025-01-09,2025-02-08,2025-02-11,INV-101300,medium,matched
PAYREC-001301,INVREC-001301,CUST-00052,C0052,BlueRock Services,INV-101301,2520.6,GBP,2025-01-16,2025-01-30,2025-02-07,C0052-INV-101301,low,matched
PAYREC-001302,INVREC-001302,CUST-00075,C0075,Maple Solutions,INV-101302,3236.96,GBP,2025-03-17,2025-03-31,2025-04-01,PAY INV-101302,low,unmatched_expected
PAYREC-001303,INVREC-001303,CUST-00052,C0052,BlueRock Services,INV-101303,2052.0,GBP,2025-02-15,2025-03-17,2025-03-26,PAY INV-101303,low,matched
PAYREC-001304,INVREC-001304,CUST-00063,C0063,Acme Trading,INV-101304,584.78,GBP,2025-03-07,2025-03-21,2025-03-21,INV-101304,high,matched
PAYREC-001305,INVREC-001305,CUST-00033,C0033,Vertex Retail,INV-101305,716.31,GBP,2025-03-04,2025-04-03,2025-04-03,INV-101305,medium,matched
PAYREC-001306,INVREC-001306,CUST-00013,C0013,ClearWater Group,INV-101306,182.41,GBP,2025-01-07,2025-02-06,2025-02-07,PAY INV-101306,high,matched
PAYREC-001307,INVREC-001307,CUST-00023,C0023,Harbour Solutions,INV-101307,250.0,GBP,2025-02-18,2025-03-20,2025-03-22,C0023-INV-101307,high,matched
PAYREC-001308,INVREC-001308,CUST-00013,C0013,ClearWater Group,INV-101308,2486.33,GBP,2025-01-10,2025-02-09,2025-02-09,PAY INV-101308,high,matched
PAYREC-001309,INVREC-001309,CUST-00060,C0060,BrightPath Ltd,INV-101309,2548.73,GBP,2025-01-26,2025-02-09,2025-02-11,C0060-INV-101309,low,matched
PAYREC-001310,INVREC-001310,CUST-00070,C0070,ClearWater Solutions,INV-101310,137.47,GBP,2025-02-13,2025-03-15,2025-03-17,PAY INV-101310,medium,matched
PAYREC-001311,INVREC-001311,CUST-00005,C0005,Silverline Retail,INV-101311,500.0,GBP,2025-02-25,2025-03-27,2025-03-24,C0005-INV-101311,medium,matched
PAYREC-001312,INVREC-001312,CUST-00041,C0041,Summit Holdings,INV-101312,149.0,GBP,2025-02-18,2025-03-20,2025-03-25,PAY INV-101312,high,matched
PAYREC-001313,INVREC-001313,CUST-00072,C0072,BrightPath Distribution,INV-101313,1500.0,GBP,2025-03-26,2025-04-25,2025-04-28,INV-101313,low,matched
PAYREC-001314,INVREC-001314,CUST-00022,C0022,Maple Distribution,INV-101314,399.0,GBP,2025-03-04,2025-04-03,2025-04-03,INV-101314,medium,unmatched_expected
PAYREC-001315,INVREC-001315,CUST-00063,C0063,Acme Trading,INV-101315,2791.23,GBP,2025-01-15,2025-02-14,2025-02-14,C0063 101315,high,unmatched_expected
PAYREC-001316,INVREC-001316,CUST-00070,C0070,ClearWater Solutions,INV-101316,823.74,GBP,2025-03-15,2025-04-14,2025-04-16,C0070 101316,medium,matched
PAYREC-001317,INVREC-001317,CUST-00008,C0008,ClearWater Services,INV-101317,1920.1,GBP,2025-02-20,2025-03-06,2025-03-08,INV-101317,medium,matched
PAYREC-001318,INVREC-001318,CUST-00046,C0046,Silverline Ltd,INV-101318,99.0,GBP,2025-02-06,2025-03-08,2025-03-11,INV-101318,medium,matched
PAYREC-001319,INVREC-001319,CUST-00017,C0017,Redwood Retail,INV-101319,183.15,GBP,2025-02-16,2025-03-18,2025-03-21,PAY INV-101319,high,matched
PAYREC-001320,INVREC-001320,CUST-00044,C0044,Redwood Services,INV-101320,299.0,GBP,2025-02-18,2025-02-25,2025-02-24,C0044 101320,medium,matched
PAYREC-001321,INVREC-001321,CUST-00053,C0053,Acme Retail,INV-101321,199.0,GBP,2025-02-14,2025-02-21,2025-02-16,PAY INV-101321,medium,unmatched_expected
PAYREC-001322,INVREC-001322,CUST-00040,C0040,Silverline Holdings,INV-101322,4351.25,GBP,2025-03-17,2025-03-24,2025-03-27,C0040 101322,high,matched
PAYREC-001323,INVREC-001323,CUST-00015,C0015,Acme Holdings,INV-101323,235.02,GBP,2025-02-13,2025-02-27,2025-02-28,PAY INV-101323,medium,matched
PAYREC-001324,INVREC-001324,CUST-00055,C0055,Vertex Services,INV-101324,150.99,GBP,2025-03-14,2025-04-13,2025-04-12,INV-101324,medium,matched
PAYREC-001325,INVREC-001325,CUST-00061,C0061,BlueRock Distribution,INV-101325,999.0,GBP,2025-03-17,2025-03-24,2025-03-27,INV-101325,high,matched
PAYREC-001326,INVREC-001326,CUST-00050,C0050,ClearWater Partners,INV-101326,545.28,GBP,2025-02-11,2025-03-13,2025-03-16,INV-101326,high,unmatched_expected
PAYREC-001327,INVREC-001327,CUST-00027,C0027,Acme Partners,INV-101327,3353.57,GBP,2025-02-13,2025-03-15,2025-03-24,C0027-INV-101327,high,matched
PAYREC-001328,INVREC-001328,CUST-00022,C0022,Maple Distribution,INV-101328,1048.71,GBP,2025-03-20,2025-04-03,2025-04-06,INV-101328,medium,unmatched_expected
PAYREC-001329,INVREC-001329,CUST-00010,C0010,Vertex Partners,INV-101329,250.0,GBP,2025-03-10,2025-03-24,2025-03-27,C0010 101329,high,matched
PAYREC-001330,INVREC-001330,CUST-00074,C0074,Vertex Solutions,INV-101330,4791.81,GBP,2025-02-21,2025-03-23,2025-03-26,C0074-INV-101330,medium,matched
PAYREC-001331,INVREC-001331,CUST-00075,C0075,Maple Solutions,INV-101331,999.0,GBP,2025-01-13,2025-02-12,2025-02-11,C0075 101331,low,matched
PAYREC-001332,INVREC-001332,CUST-00068,C0068,Redwood Trading,INV-101332,125.0,GBP,2025-03-02,2025-04-01,2025-04-02,C0068 101332,high,unmatched_expected
PAYREC-001333,INVREC-001333,CUST-00039,C0039,Acme Solutions,INV-101333,2722.74,GBP,2025-03-06,2025-04-05,2025-04-03,C0039-INV-101333,medium,unmatched_expected
PAYREC-001334,INVREC-001334,CUST-00026,C0026,Vertex Group,INV-101334,2293.48,GBP,2025-02-23,2025-03-25,2025-03-26,INV-101334,medium,matched
PAYREC-001335,INVREC-001335,CUST-00071,C0071,Redwood Partners,INV-101335,2605.31,GBP,2025-01-24,2025-02-23,2025-02-23,PAY INV-101335,high,matched
PAYREC-001336,INVREC-001336,CUST-00024,C0024,IronBridge Services,INV-101336,4128.34,GBP,2025-03-15,2025-04-14,2025-04-16,C0024 101336,medium,matched
PAYREC-001337,INVREC-001337,CUST-00060,C0060,BrightPath Ltd,INV-101337,3091.39,GBP,2025-02-04,2025-03-21,2025-03-20,C0060 101337,low,matched
PAYREC-001338,INVREC-001338,CUST-00056,C0056,Northstar Limited,INV-101338,199.0,GBP,2025-03-14,2025-04-13,2025-04-16,PAY INV-101338,high,matched
PAYREC-001339,INVREC-001339,CUST-00047,C0047,Acme Ltd,INV-101339,1200.0,GBP,2025-03-01,2025-03-15,2025-03-16,C0047 101339,medium,matched
PAYREC-001340,INVREC-001340,CUST-00039,C0039,Acme Solutions,INV-101340,4560.13,GBP,2025-02-25,2025-03-27,2025-03-22,INV-101340,medium,matched
PAYREC-001341,INVREC-001341,CUST-00027,C0027,Acme Partners,INV-101341,149.0,GBP,2025-02-22,2025-03-08,2025-03-12,PAY INV-101341,high,unmatched_expected
PAYREC-001342,INVREC-001342,CUST-00033,C0033,Vertex Retail,INV-101342,612.11,GBP,2025-03-29,2025-04-28,2025-04-30,C0033-INV-101342,medium,matched
PAYREC-001343,INVREC-001343,CUST-00025,C0025,Northstar Services,INV-101343,2347.59,GBP,2025-01-04,2025-01-18,2025-01-19,C0025-INV-101343,medium,matched
PAYREC-001344,INVREC-001344,CUST-00072,C0072,BrightPath Distribution,INV-101344,1049.85,GBP,2025-02-25,2025-03-27,2025-03-30,PAY INV-101344,low,matched
PAYREC-001345,INVREC-001345,CUST-00035,C0035,IronBridge Ltd,INV-101345,1424.97,GBP,2025-01-18,2025-01-25,2025-02-03,C0035 101345,low,matched
PAYREC-001346,INVREC-001346,CUST-00071,C0071,Redwood Partners,INV-101346,1500.0,GBP,2025-01-23,2025-02-22,2025-02-22,PAY INV-101346,high,matched
PAYREC-001347,INVREC-001347,CUST-00063,C0063,Acme Trading,INV-101347,1603.83,GBP,2025-01-03,2025-01-10,2025-01-10,C0063-INV-101347,high,unmatched_expected
PAYREC-001348,INVREC-001348,CUST-00039,C0039,Acme Solutions,INV-101348,1849.0,GBP,2025-01-09,2025-02-23,2025-02-19,C0039-INV-101348,medium,matched
PAYREC-001349,INVREC-001349,CUST-00012,C0012,Summit Trading,INV-101349,745.77,GBP,2025-02-20,2025-04-06,2025-04-06,PAY INV-101349,high,matched
PAYREC-001350,INVREC-001350,CUST-00015,C0015,Acme Holdings,INV-101350,2633.69,GBP,2025-03-15,2025-04-14,2025-04-14,INV-101350,medium,matched
PAYREC-001351,INVREC-001351,CUST-00075,C0075,Maple Solutions,INV-101351,1228.48,GBP,2025-03-09,2025-03-23,2025-03-22,INV-101351,low,matched
PAYREC-001352,INVREC-001352,CUST-00016,C0016,Northstar Holdings,INV-101352,1980.26,GBP,2025-02-10,2025-03-12,2025-03-12,PAY INV-101352,medium,matched
PAYREC-001353,INVREC-001353,CUST-00031,C0031,BrightPath Partners,INV-101353,199.0,GBP,2025-02-24,2025-03-10,2025-03-09,PAY INV-101353,high,matched
PAYREC-001354,INVREC-001354,CUST-00036,C0036,Northstar Distribution,INV-101354,326.83,GBP,2025-02-26,2025-03-28,2025-03-29,C0036-INV-101354,medium,matched
PAYREC-001355,INVREC-001355,CUST-00069,C0069,Vertex Distribution,INV-101355,750.0,GBP,2025-02-17,2025-03-19,2025-03-19,C0069-INV-101355,low,matched
PAYREC-001356,INVREC-001356,CUST-00055,C0055,Vertex Services,INV-101356,4403.2,GBP,2025-03-02,2025-04-01,2025-04-02,C0055-INV-101356,medium,matched
PAYREC-001357,INVREC-001357,CUST-00019,C0019,Vertex Holdings,INV-101357,1575.45,GBP,2025-02-16,2025-03-18,2025-03-20,PAY INV-101357,high,matched
PAYREC-001358,INVREC-001358,CUST-00005,C0005,Silverline Retail,INV-101358,2500.0,GBP,2025-03-26,2025-04-25,2025-04-21,C0005-INV-101358,medium,matched
PAYREC-001359,INVREC-001359,CUST-00031,C0031,BrightPath Partners,INV-101359,1500.0,GBP,2025-02-02,2025-03-04,2025-03-05,INV-101359,high,matched
PAYREC-001360,INVREC-001360,CUST-00047,C0047,Acme Ltd,INV-101360,4295.35,GBP,2025-03-29,2025-04-12,2025-04-15,C0047 101360,medium,matched
PAYREC-001361,INVREC-001361,CUST-00050,C0050,ClearWater Partners,INV-101361,4891.06,GBP,2025-01-02,2025-02-16,2025-02-15,C0050 101361,high,matched
PAYREC-001362,INVREC-001362,CUST-00033,C0033,Vertex Retail,INV-101362,1215.53,GBP,2025-02-08,2025-02-15,2025-02-14,C0033 101362,medium,matched
PAYREC-001363,INVREC-001363,CUST-00027,C0027,Acme Partners,INV-101363,4403.36,GBP,2025-01-21,2025-03-07,2025-03-11,C0027 101363,high,matched
PAYREC-001364,INVREC-001364,CUST-00053,C0053,Acme Retail,INV-101364,2500.0,GBP,2025-01-05,2025-01-19,2025-01-14,C0053 101364,medium,matched
PAYREC-001365,INVREC-001365,CUST-00063,C0063,Acme Trading,INV-101365,1696.97,GBP,2025-03-02,2025-04-01,2025-03-30,C0063 101365,high,matched
PAYREC-001366,INVREC-001366,CUST-00055,C0055,Vertex Services,INV-101366,2556.36,GBP,2025-01-13,2025-02-12,2025-02-12,C0055-INV-101366,medium,matched
PAYREC-001367,INVREC-001367,CUST-00046,C0046,Silverline Ltd,INV-101367,3702.04,GBP,2025-02-23,2025-03-25,2025-03-27,INV-101367,medium,matched
PAYREC-001368,INVREC-001368,CUST-00059,C0059,Maple Services,INV-101368,1200.0,GBP,2025-03-30,2025-04-06,2025-04-05,C0059-INV-101368,high,matched
PAYREC-001369,INVREC-001369,CUST-00024,C0024,IronBridge Services,INV-101369,65.23,GBP,2025-03-22,2025-04-21,2025-04-24,INV-101369,medium,matched
PAYREC-001370,INVREC-001370,CUST-00026,C0026,Vertex Group,INV-101370,598.6,GBP,2025-03-22,2025-04-21,2025-04-21,C0026-INV-101370,medium,matched
PAYREC-001371,INVREC-001371,CUST-00032,C0032,IronBridge Holdings,INV-101371,3263.44,GBP,2025-03-08,2025-04-07,2025-04-06,C0032 101371,high,matched
PAYREC-001372,INVREC-001372,CUST-00017,C0017,Redwood Retail,INV-101372,1631.03,GBP,2025-03-18,2025-04-17,2025-04-20,PAY INV-101372,high,matched
PAYREC-001373,INVREC-001373,CUST-00062,C0062,Redwood Group,INV-101373,4142.5,GBP,2025-01-18,2025-02-01,2025-02-07,C0062 101373,high,matched
PAYREC-001374,INVREC-001374,CUST-00037,C0037,BlueRock Partners,INV-101374,1997.8,GBP,2025-01-26,2025-02-02,2025-02-02,C0037-INV-101374,high,matched
PAYREC-001375,INVREC-001375,CUST-00049,C0049,Maple Holdings,INV-101375,4619.41,GBP,2025-03-15,2025-03-29,2025-03-28,PAY INV-101375,low,matched
PAYREC-001376,INVREC-001376,CUST-00030,C0030,BlueRock Group,INV-101376,1500.0,GBP,2025-01-12,2025-02-26,2025-02-28,PAY INV-101376,low,unmatched_expected
PAYREC-001377,INVREC-001377,CUST-00022,C0022,Maple Distribution,INV-101377,1337.78,GBP,2025-01-07,2025-02-06,2025-02-09,INV-101377,medium,matched
PAYREC-001378,INVREC-001378,CUST-00012,C0012,Summit Trading,INV-101378,119.87,GBP,2025-02-17,2025-03-03,2025-03-05,INV-101378,high,matched
PAYREC-001379,INVREC-001379,CUST-00068,C0068,Redwood Trading,INV-101379,4144.92,GBP,2025-02-25,2025-03-27,2025-03-26,C0068 101379,high,matched
PAYREC-001380,INVREC-001380,CUST-00064,C0064,BrightPath Solutions,INV-101380,2500.0,GBP,2025-01-16,2025-01-30,2025-02-06,C0064 101380,medium,matched
PAYREC-001381,INVREC-001381,CUST-00035,C0035,IronBridge Ltd,INV-101381,2184.98,GBP,2025-02-06,2025-03-08,2025-03-10,PAY INV-101381,low,matched
PAYREC-001382,INVREC-001382,CUST-00027,C0027,Acme Partners,INV-101382,3647.2,GBP,2025-03-18,2025-04-01,2025-04-07,PAY INV-101382,high,matched
PAYREC-001383,INVREC-001383,CUST-00025,C0025,Northstar Services,INV-101383,192.43,GBP,2025-02-23,2025-03-09,2025-03-08,C0025 101383,medium,matched
PAYREC-001384,INVREC-001384,CUST-00034,C0034,Northstar Trading,INV-101384,1879.71,GBP,2025-01-31,2025-03-02,2025-03-03,C0034-INV-101384,medium,matched
PAYREC-001385,INVREC-001385,CUST-00059,C0059,Maple Services,INV-101385,299.0,GBP,2025-01-11,2025-01-18,2025-01-17,C0059 101385,high,matched
PAYREC-001386,INVREC-001386,CUST-00051,C0051,ClearWater Distribution,INV-101386,2145.29,GBP,2025-03-29,2025-04-12,2025-04-14,INV-101386,high,matched
PAYREC-001387,INVREC-001387,CUST-00033,C0033,Vertex Retail,INV-101387,299.0,GBP,2025-01-10,2025-01-17,2025-01-18,PAY INV-101387,medium,matched
PAYREC-001388,INVREC-001388,CUST-00031,C0031,BrightPath Partners,INV-101388,4699.64,GBP,2025-03-02,2025-04-16,2025-04-15,C0031-INV-101388,high,matched
PAYREC-001389,INVREC-001389,CUST-00006,C0006,BlueRock Solutions,INV-101389,1547.41,GBP,2025-01-01,2025-01-15,2025-01-19,C0006-INV-101389,high,matched
PAYREC-001390,INVREC-001390,CUST-00051,C0051,ClearWater Distribution,INV-101390,2819.82,GBP,2025-03-27,2025-04-26,2025-04-29,INV-101390,high,matched
PAYREC-001391,INVREC-001391,CUST-00075,C0075,Maple Solutions,INV-101391,4655.12,GBP,2025-01-23,2025-02-06,2025-02-06,C0075-INV-101391,low,matched
PAYREC-001392,INVREC-001392,CUST-00060,C0060,BrightPath Ltd,INV-101392,2193.0,GBP,2025-01-17,2025-01-24,2025-01-24,C0060 101392,low,matched
PAYREC-001393,INVREC-001393,CUST-00034,C0034,Northstar Trading,INV-101393,2521.09,GBP,2025-01-15,2025-02-14,2025-02-13,INV-101393,medium,matched
PAYREC-001394,INVREC-001394,CUST-00036,C0036,Northstar Distribution,INV-101394,250.0,GBP,2025-02-16,2025-04-02,2025-04-05,C0036-INV-101394,medium,matched
PAYREC-001395,INVREC-001395,CUST-00034,C0034,Northstar Trading,INV-101395,1611.94,GBP,2025-03-08,2025-04-07,2025-04-08,PAY INV-101395,medium,matched
PAYREC-001396,INVREC-001396,CUST-00063,C0063,Acme Trading,INV-101396,3201.43,GBP,2025-01-20,2025-02-19,2025-02-18,C0063 101396,high,matched
PAYREC-001397,INVREC-001397,CUST-00057,C0057,Silverline Trading,INV-101397,149.0,GBP,2025-01-07,2025-01-21,2025-01-21,C0057 101397,medium,unmatched_expected
PAYREC-001398,INVREC-001398,CUST-00005,C0005,Silverline Retail,INV-101398,2210.33,GBP,2025-03-02,2025-03-16,2025-03-12,C0005-INV-101398,medium,matched
PAYREC-001399,INVREC-001399,CUST-00064,C0064,BrightPath Solutions,INV-101399,2826.23,GBP,2025-01-06,2025-02-05,2025-02-14,C0064-INV-101399,medium,matched
PAYREC-001400,INVREC-001400,CUST-00059,C0059,Maple Services,INV-101400,782.87,GBP,2025-03-05,2025-03-19,2025-03-19,PAY INV-101400,high,matched
PAYREC-001401,INVREC-001401,CUST-00045,C0045,IronBridge Distribution,INV-101401,149.0,GBP,2025-01-12,2025-01-26,2025-01-25,C0045-INV-101401,medium,matched
PAYREC-001402,INVREC-001402,CUST-00066,C0066,Acme Group,INV-101402,1101.36,GBP,2025-02-04,2025-03-06,2025-03-07,C0066 101402,high,matched
PAYREC-001403,INVREC-001403,CUST-00001,C0001,Maple Limited,INV-101403,125.0,GBP,2025-03-09,2025-04-08,2025-04-08,PAY INV-101403,high,matched
PAYREC-001404,INVREC-001404,CUST-00032,C0032,IronBridge Holdings,INV-101404,178.51,GBP,2025-03-05,2025-04-04,2025-04-06,PAY INV-101404,high,matched
